TrackingID,OrderID,Status_x,UpdatedAt,Status_y,OrderDate,Status
,816,,,In Transit,2024-05-26 02:21:42,In Transit
,816,,,In Transit,2024-05-26 02:21:42,In Transit
,817,,,Shipped,2024-06-16 11:55:45,Shipped
,818,,,In Transit,2024-05-27 04:04:46,In Transit
,819,,,Shipped,2024-04-04 04:42:37,Shipped
,820,,,In Transit,2024-04-04 04:20:44,In Transit
,821,,,Delivered,2024-11-03 06:36:32,Delivered
,821,,,Delivered,2024-11-03 06:36:32,Delivered
,821,,,Delivered,2024-11-03 06:36:32,Delivered
,822,,,Delivered,2024-08-26 22:30:37,Delivered
,822,,,Delivered,2024-08-26 22:30:37,Delivered
,822,,,Delivered,2024-08-26 22:30:37,Delivered
,823,,,In Transit,2024-07-12 06:55:07,In Transit
,824,,,Delivered,2024-07-29 02:44:20,Delivered
,824,,,Delivered,2024-07-29 02:44:20,Delivered
,825,,,In Transit,2024-03-09 02:42:33,In Transit
,825,,,In Transit,2024-03-09 02:42:33,In Transit
,825,,,In Transit,2024-03-09 02:42:33,In Transit
,826,,,Shipped,2024-08-17 07:15:58,Shipped
,826,,,Shipped,2024-08-17 07:15:58,Shipped
,826,,,Shipped,2024-08-17 07:15:58,Shipped
,827,,,Shipped,2024-04-13 18:14:45,Shipped
,827,,,Shipped,2024-04-13 18:14:45,Shipped
,828,,,In Transit,2024-01-06 22:07:44,In Transit
,828,,,In Transit,2024-01-06 22:07:44,In Transit
,828,,,In Transit,2024-01-06 22:07:44,In Transit
,829,,,In Transit,2024-11-29 13:42:15,In Transit
,829,,,In Transit,2024-11-29 13:42:15,In Transit
,829,,,In Transit,2024-11-29 13:42:15,In Transit
,830,,,Delivered,2024-05-04 14:24:44,Delivered
,830,,,Delivered,2024-05-04 14:24:44,Delivered
,831,,,In Transit,2024-08-19 18:43:47,In Transit
,831,,,In Transit,2024-08-19 18:43:47,In Transit
,831,,,In Transit,2024-08-19 18:43:47,In Transit
,832,,,In Transit,2024-03-08 02:35:29,In Transit
,832,,,In Transit,2024-03-08 02:35:29,In Transit
,833,,,In Transit,2024-06-21 15:46:47,In Transit
,833,,,In Transit,2024-06-21 15:46:47,In Transit
,834,,,Shipped,2024-03-01 21:39:03,Shipped
,834,,,Shipped,2024-03-01 21:39:03,Shipped
,835,,,Delivered,2024-07-17 05:54:28,Delivered
,835,,,Delivered,2024-07-17 05:54:28,Delivered
,835,,,Delivered,2024-07-17 05:54:28,Delivered
,836,,,In Transit,2024-06-12 12:53:08,In Transit
,836,,,In Transit,2024-06-12 12:53:08,In Transit
,836,,,In Transit,2024-06-12 12:53:08,In Transit
,837,,,Shipped,2024-03-10 22:13:20,Shipped
,838,,,In Transit,2024-01-19 07:09:14,In Transit
,839,,,In Transit,2024-09-12 09:41:50,In Transit
,839,,,In Transit,2024-09-12 09:41:50,In Transit
,840,,,In Transit,2024-06-18 16:39:51,In Transit
,840,,,In Transit,2024-06-18 16:39:51,In Transit
,841,,,In Transit,2024-01-22 20:43:02,In Transit
,841,,,In Transit,2024-01-22 20:43:02,In Transit
,841,,,In Transit,2024-01-22 20:43:02,In Transit
,842,,,In Transit,2024-08-13 06:26:59,In Transit
,842,,,In Transit,2024-08-13 06:26:59,In Transit
,843,,,In Transit,2024-01-21 13:06:24,In Transit
,843,,,In Transit,2024-01-21 13:06:24,In Transit
,844,,,Delivered,2024-08-27 14:03:41,Delivered
,844,,,Delivered,2024-08-27 14:03:41,Delivered
,844,,,Delivered,2024-08-27 14:03:41,Delivered
,845,,,In Transit,2024-11-24 10:45:30,In Transit
,846,,,Shipped,2024-05-02 02:22:48,Shipped
,846,,,Shipped,2024-05-02 02:22:48,Shipped
,847,,,In Transit,2024-09-17 09:59:42,In Transit
,847,,,In Transit,2024-09-17 09:59:42,In Transit
,848,,,Shipped,2024-08-02 16:57:22,Shipped
,848,,,Shipped,2024-08-02 16:57:22,Shipped
,848,,,Shipped,2024-08-02 16:57:22,Shipped
,849,,,Delivered,2024-07-18 15:01:22,Delivered
,849,,,Delivered,2024-07-18 15:01:22,Delivered
,849,,,Delivered,2024-07-18 15:01:22,Delivered
,850,,,Shipped,2024-10-01 22:56:21,Shipped
,851,,,In Transit,2024-03-06 05:55:12,In Transit
,852,,,In Transit,2024-07-26 21:58:09,In Transit
,852,,,In Transit,2024-07-26 21:58:09,In Transit
,853,,,Delivered,2024-11-26 21:04:06,Delivered
,854,,,Delivered,2024-03-05 10:03:06,Delivered
,854,,,Delivered,2024-03-05 10:03:06,Delivered
,855,,,Shipped,2024-05-08 19:03:13,Shipped
,856,,,In Transit,2024-12-28 12:49:10,In Transit
,857,,,Shipped,2024-10-29 08:54:54,Shipped
,858,,,Shipped,2024-08-27 04:06:52,Shipped
,858,,,Shipped,2024-08-27 04:06:52,Shipped
,858,,,Shipped,2024-08-27 04:06:52,Shipped
,859,,,Shipped,2024-06-08 17:55:44,Shipped
,860,,,Delivered,2024-05-10 02:52:50,Delivered
,860,,,Delivered,2024-05-10 02:52:50,Delivered
,860,,,Delivered,2024-05-10 02:52:50,Delivered
,861,,,Shipped,2024-04-04 17:38:13,Shipped
,862,,,Delivered,2024-01-08 03:34:49,Delivered
,862,,,Delivered,2024-01-08 03:34:49,Delivered
,862,,,Delivered,2024-01-08 03:34:49,Delivered
,863,,,Shipped,2024-12-19 10:19:18,Shipped
,864,,,Shipped,2024-02-02 19:35:07,Shipped
,864,,,Shipped,2024-02-02 19:35:07,Shipped
,865,,,In Transit,2024-08-05 07:34:32,In Transit
,866,,,Shipped,2024-04-17 18:54:09,Shipped
,866,,,Shipped,2024-04-17 18:54:09,Shipped
,867,,,Delivered,2024-10-08 04:33:39,Delivered
,868,,,Shipped,2024-01-31 20:52:14,Shipped
,869,,,In Transit,2024-02-15 16:15:25,In Transit
,869,,,In Transit,2024-02-15 16:15:25,In Transit
,869,,,In Transit,2024-02-15 16:15:25,In Transit
,870,,,Delivered,2024-11-15 05:37:21,Delivered
,870,,,Delivered,2024-11-15 05:37:21,Delivered
,871,,,In Transit,2024-03-09 04:03:49,In Transit
,871,,,In Transit,2024-03-09 04:03:49,In Transit
,871,,,In Transit,2024-03-09 04:03:49,In Transit
,872,,,In Transit,2024-02-03 11:37:26,In Transit
,873,,,In Transit,2024-12-09 12:30:51,In Transit
,874,,,Shipped,2024-09-16 11:32:05,Shipped
,874,,,Shipped,2024-09-16 11:32:05,Shipped
,874,,,Shipped,2024-09-16 11:32:05,Shipped
,875,,,Delivered,2024-10-20 15:21:18,Delivered
,875,,,Delivered,2024-10-20 15:21:18,Delivered
,876,,,Shipped,2024-11-29 23:20:42,Shipped
,876,,,Shipped,2024-11-29 23:20:42,Shipped
,876,,,Shipped,2024-11-29 23:20:42,Shipped
,877,,,In Transit,2024-08-23 20:03:04,In Transit
,877,,,In Transit,2024-08-23 20:03:04,In Transit
,877,,,In Transit,2024-08-23 20:03:04,In Transit
,878,,,Delivered,2024-04-11 05:10:08,Delivered
,878,,,Delivered,2024-04-11 05:10:08,Delivered
,879,,,In Transit,2024-04-05 02:45:35,In Transit
,879,,,In Transit,2024-04-05 02:45:35,In Transit
,880,,,In Transit,2024-10-19 17:21:15,In Transit
,880,,,In Transit,2024-10-19 17:21:15,In Transit
,880,,,In Transit,2024-10-19 17:21:15,In Transit
,881,,,In Transit,2024-05-29 04:31:11,In Transit
,881,,,In Transit,2024-05-29 04:31:11,In Transit
,882,,,Shipped,2024-02-18 11:14:59,Shipped
,882,,,Shipped,2024-02-18 11:14:59,Shipped
,883,,,In Transit,2024-01-13 18:00:21,In Transit
,884,,,Delivered,2024-03-04 14:24:08,Delivered
,884,,,Delivered,2024-03-04 14:24:08,Delivered
,885,,,Delivered,2024-05-21 09:51:15,Delivered
,886,,,Shipped,2024-01-18 06:27:16,Shipped
,886,,,Shipped,2024-01-18 06:27:16,Shipped
,887,,,Delivered,2024-02-07 18:10:10,Delivered
,887,,,Delivered,2024-02-07 18:10:10,Delivered
,888,,,Shipped,2024-08-23 10:30:19,Shipped
,889,,,In Transit,2024-12-05 01:01:07,In Transit
,889,,,In Transit,2024-12-05 01:01:07,In Transit
,889,,,In Transit,2024-12-05 01:01:07,In Transit
,890,,,Delivered,2024-07-21 03:50:06,Delivered
,891,,,Shipped,2024-10-22 19:56:17,Shipped
,892,,,Shipped,2024-07-05 13:26:22,Shipped
,893,,,Delivered,2024-05-21 20:26:14,Delivered
,893,,,Delivered,2024-05-21 20:26:14,Delivered
,893,,,Delivered,2024-05-21 20:26:14,Delivered
,894,,,Shipped,2024-01-02 23:40:09,Shipped
,894,,,Shipped,2024-01-02 23:40:09,Shipped
,894,,,Shipped,2024-01-02 23:40:09,Shipped
,895,,,Shipped,2024-01-05 11:11:11,Shipped
,895,,,Shipped,2024-01-05 11:11:11,Shipped
,895,,,Shipped,2024-01-05 11:11:11,Shipped
,896,,,In Transit,2024-05-14 11:53:47,In Transit
,896,,,In Transit,2024-05-14 11:53:47,In Transit
,896,,,In Transit,2024-05-14 11:53:47,In Transit
,897,,,In Transit,2024-03-24 19:37:08,In Transit
,897,,,In Transit,2024-03-24 19:37:08,In Transit
,897,,,In Transit,2024-03-24 19:37:08,In Transit
,898,,,Shipped,2024-06-07 16:16:43,Shipped
,898,,,Shipped,2024-06-07 16:16:43,Shipped
,898,,,Shipped,2024-06-07 16:16:43,Shipped
,899,,,Delivered,2024-05-01 05:35:56,Delivered
,899,,,Delivered,2024-05-01 05:35:56,Delivered
,899,,,Delivered,2024-05-01 05:35:56,Delivered
,900,,,Delivered,2024-01-23 13:14:09,Delivered
,900,,,Delivered,2024-01-23 13:14:09,Delivered
,900,,,Delivered,2024-01-23 13:14:09,Delivered
,901,,,Delivered,2024-07-11 12:32:03,Delivered
,901,,,Delivered,2024-07-11 12:32:03,Delivered
,902,,,Shipped,2024-12-22 09:21:49,Shipped
,902,,,Shipped,2024-12-22 09:21:49,Shipped
,902,,,Shipped,2024-12-22 09:21:49,Shipped
,903,,,Delivered,2024-12-03 15:43:39,Delivered
,903,,,Delivered,2024-12-03 15:43:39,Delivered
,904,,,Shipped,2024-07-12 22:56:08,Shipped
,904,,,Shipped,2024-07-12 22:56:08,Shipped
,905,,,In Transit,2024-08-01 18:47:50,In Transit
,906,,,Delivered,2024-10-29 19:53:56,Delivered
,906,,,Delivered,2024-10-29 19:53:56,Delivered
,907,,,Shipped,2024-09-15 03:58:47,Shipped
,907,,,Shipped,2024-09-15 03:58:47,Shipped
,907,,,Shipped,2024-09-15 03:58:47,Shipped
,908,,,Delivered,2024-04-23 01:08:06,Delivered
,909,,,In Transit,2024-12-24 08:31:51,In Transit
,909,,,In Transit,2024-12-24 08:31:51,In Transit
,909,,,In Transit,2024-12-24 08:31:51,In Transit
,910,,,Delivered,2024-12-25 09:12:53,Delivered
,910,,,Delivered,2024-12-25 09:12:53,Delivered
,910,,,Delivered,2024-12-25 09:12:53,Delivered
,911,,,In Transit,2024-10-09 11:53:01,In Transit
,911,,,In Transit,2024-10-09 11:53:01,In Transit
,912,,,Delivered,2024-01-16 14:36:44,Delivered
,913,,,In Transit,2024-06-04 01:22:41,In Transit
,913,,,In Transit,2024-06-04 01:22:41,In Transit
,913,,,In Transit,2024-06-04 01:22:41,In Transit
,914,,,In Transit,2024-09-26 01:22:44,In Transit
,914,,,In Transit,2024-09-26 01:22:44,In Transit
,915,,,In Transit,2024-02-06 14:22:08,In Transit
,915,,,In Transit,2024-02-06 14:22:08,In Transit
,916,,,Shipped,2024-11-10 11:57:49,Shipped
,917,,,Delivered,2024-03-12 18:22:20,Delivered
,917,,,Delivered,2024-03-12 18:22:20,Delivered
,918,,,Shipped,2024-10-14 22:04:18,Shipped
,918,,,Shipped,2024-10-14 22:04:18,Shipped
,918,,,Shipped,2024-10-14 22:04:18,Shipped
,919,,,In Transit,2024-05-30 08:17:47,In Transit
,919,,,In Transit,2024-05-30 08:17:47,In Transit
,919,,,In Transit,2024-05-30 08:17:47,In Transit
,920,,,Delivered,2024-11-16 17:02:17,Delivered
,920,,,Delivered,2024-11-16 17:02:17,Delivered
,920,,,Delivered,2024-11-16 17:02:17,Delivered
,921,,,In Transit,2024-12-26 05:09:54,In Transit
,922,,,Delivered,2024-01-23 05:57:24,Delivered
,922,,,Delivered,2024-01-23 05:57:24,Delivered
,923,,,Delivered,2024-06-01 04:22:02,Delivered
,924,,,Shipped,2024-10-11 01:57:25,Shipped
,924,,,Shipped,2024-10-11 01:57:25,Shipped
,924,,,Shipped,2024-10-11 01:57:25,Shipped
,925,,,Delivered,2024-08-04 06:04:13,Delivered
,925,,,Delivered,2024-08-04 06:04:13,Delivered
,925,,,Delivered,2024-08-04 06:04:13,Delivered
,926,,,In Transit,2024-05-27 11:22:56,In Transit
,927,,,Shipped,2024-12-05 19:30:02,Shipped
,928,,,Shipped,2024-05-03 21:59:35,Shipped
,928,,,Shipped,2024-05-03 21:59:35,Shipped
,929,,,Shipped,2024-10-24 14:47:24,Shipped
,930,,,Shipped,2024-12-04 20:24:23,Shipped
,931,,,In Transit,2024-04-11 12:18:54,In Transit
,931,,,In Transit,2024-04-11 12:18:54,In Transit
,931,,,In Transit,2024-04-11 12:18:54,In Transit
,932,,,Shipped,2024-04-07 15:34:46,Shipped
,933,,,Shipped,2024-12-20 04:54:39,Shipped
,933,,,Shipped,2024-12-20 04:54:39,Shipped
,933,,,Shipped,2024-12-20 04:54:39,Shipped
,934,,,In Transit,2024-04-11 21:18:59,In Transit
,935,,,In Transit,2024-04-14 09:11:13,In Transit
,936,,,In Transit,2024-12-15 04:17:31,In Transit
,936,,,In Transit,2024-12-15 04:17:31,In Transit
,937,,,Shipped,2024-10-13 13:22:58,Shipped
,937,,,Shipped,2024-10-13 13:22:58,Shipped
,938,,,In Transit,2024-01-03 22:48:58,In Transit
,938,,,In Transit,2024-01-03 22:48:58,In Transit
,939,,,In Transit,2024-12-18 19:49:30,In Transit
,940,,,Shipped,2024-07-04 22:19:04,Shipped
,940,,,Shipped,2024-07-04 22:19:04,Shipped
,941,,,Shipped,2024-07-12 06:31:02,Shipped
,941,,,Shipped,2024-07-12 06:31:02,Shipped
,941,,,Shipped,2024-07-12 06:31:02,Shipped
,942,,,In Transit,2024-08-16 08:13:21,In Transit
,942,,,In Transit,2024-08-16 08:13:21,In Transit
,943,,,Shipped,2024-04-05 18:40:18,Shipped
,943,,,Shipped,2024-04-05 18:40:18,Shipped
,944,,,Shipped,2024-11-14 16:08:00,Shipped
,944,,,Shipped,2024-11-14 16:08:00,Shipped
,944,,,Shipped,2024-11-14 16:08:00,Shipped
,945,,,Delivered,2024-10-10 08:51:32,Delivered
,945,,,Delivered,2024-10-10 08:51:32,Delivered
,946,,,In Transit,2024-06-29 20:37:43,In Transit
,946,,,In Transit,2024-06-29 20:37:43,In Transit
,947,,,Shipped,2024-07-19 19:38:30,Shipped
,948,,,Delivered,2024-09-05 15:47:24,Delivered
,948,,,Delivered,2024-09-05 15:47:24,Delivered
,948,,,Delivered,2024-09-05 15:47:24,Delivered
,949,,,In Transit,2024-06-17 11:32:06,In Transit
,949,,,In Transit,2024-06-17 11:32:06,In Transit
,949,,,In Transit,2024-06-17 11:32:06,In Transit
,950,,,Delivered,2024-10-12 02:54:49,Delivered
,950,,,Delivered,2024-10-12 02:54:49,Delivered
,950,,,Delivered,2024-10-12 02:54:49,Delivered
,951,,,Delivered,2024-05-22 07:08:30,Delivered
,952,,,Delivered,2024-12-20 17:41:15,Delivered
,952,,,Delivered,2024-12-20 17:41:15,Delivered
,953,,,In Transit,2024-12-07 20:43:23,In Transit
,953,,,In Transit,2024-12-07 20:43:23,In Transit
,953,,,In Transit,2024-12-07 20:43:23,In Transit
,954,,,Shipped,2024-02-11 18:37:20,Shipped
,954,,,Shipped,2024-02-11 18:37:20,Shipped
,955,,,Delivered,2024-08-07 10:27:30,Delivered
,955,,,Delivered,2024-08-07 10:27:30,Delivered
,955,,,Delivered,2024-08-07 10:27:30,Delivered
,956,,,Shipped,2024-05-20 05:36:45,Shipped
,956,,,Shipped,2024-05-20 05:36:45,Shipped
,957,,,In Transit,2024-01-12 13:34:56,In Transit
,958,,,Shipped,2024-06-03 07:50:55,Shipped
,958,,,Shipped,2024-06-03 07:50:55,Shipped
,958,,,Shipped,2024-06-03 07:50:55,Shipped
,959,,,In Transit,2024-11-18 19:41:47,In Transit
,960,,,Delivered,2024-01-30 14:26:45,Delivered
,960,,,Delivered,2024-01-30 14:26:45,Delivered
,960,,,Delivered,2024-01-30 14:26:45,Delivered
,961,,,In Transit,2024-04-29 19:49:26,In Transit
,962,,,Shipped,2024-10-18 05:41:47,Shipped
,962,,,Shipped,2024-10-18 05:41:47,Shipped
,963,,,Shipped,2024-01-21 19:07:20,Shipped
,963,,,Shipped,2024-01-21 19:07:20,Shipped
,963,,,Shipped,2024-01-21 19:07:20,Shipped
,964,,,In Transit,2024-03-27 19:40:18,In Transit
,964,,,In Transit,2024-03-27 19:40:18,In Transit
,964,,,In Transit,2024-03-27 19:40:18,In Transit
,965,,,Shipped,2024-08-02 00:09:59,Shipped
,966,,,In Transit,2024-10-04 23:54:12,In Transit
,966,,,In Transit,2024-10-04 23:54:12,In Transit
,967,,,Delivered,2024-01-24 19:06:43,Delivered
,968,,,In Transit,2024-11-12 04:05:08,In Transit
,969,,,In Transit,2024-08-30 04:25:38,In Transit
,969,,,In Transit,2024-08-30 04:25:38,In Transit
,970,,,Delivered,2024-07-05 02:39:55,Delivered
,970,,,Delivered,2024-07-05 02:39:55,Delivered
,970,,,Delivered,2024-07-05 02:39:55,Delivered
,971,,,In Transit,2024-10-20 04:51:16,In Transit
,972,,,Shipped,2024-10-12 07:24:39,Shipped
,973,,,Delivered,2024-02-25 23:58:53,Delivered
,973,,,Delivered,2024-02-25 23:58:53,Delivered
,973,,,Delivered,2024-02-25 23:58:53,Delivered
,974,,,Shipped,2024-01-20 15:04:20,Shipped
,974,,,Shipped,2024-01-20 15:04:20,Shipped
,974,,,Shipped,2024-01-20 15:04:20,Shipped
,975,,,Delivered,2024-10-09 05:49:16,Delivered
,976,,,In Transit,2024-12-26 20:17:12,In Transit
,976,,,In Transit,2024-12-26 20:17:12,In Transit
,977,,,Shipped,2024-02-01 13:05:00,Shipped
,977,,,Shipped,2024-02-01 13:05:00,Shipped
,977,,,Shipped,2024-02-01 13:05:00,Shipped
,978,,,Shipped,2024-11-07 15:43:51,Shipped
,979,,,Delivered,2024-12-03 14:11:01,Delivered
,980,,,Delivered,2024-11-22 20:04:33,Delivered
,980,,,Delivered,2024-11-22 20:04:33,Delivered
,981,,,Shipped,2024-10-05 08:25:55,Shipped
,982,,,Delivered,2024-09-17 16:09:41,Delivered
,983,,,Shipped,2024-11-17 01:57:03,Shipped
,983,,,Shipped,2024-11-17 01:57:03,Shipped
,984,,,Shipped,2024-05-24 17:43:39,Shipped
,984,,,Shipped,2024-05-24 17:43:39,Shipped
,984,,,Shipped,2024-05-24 17:43:39,Shipped
,985,,,Delivered,2024-08-02 11:49:47,Delivered
,986,,,In Transit,2024-05-23 15:57:04,In Transit
,986,,,In Transit,2024-05-23 15:57:04,In Transit
,987,,,In Transit,2024-01-20 23:49:47,In Transit
,988,,,Shipped,2024-05-30 18:22:50,Shipped
,989,,,In Transit,2024-08-12 07:42:43,In Transit
,989,,,In Transit,2024-08-12 07:42:43,In Transit
,990,,,Shipped,2024-03-29 11:33:31,Shipped
,990,,,Shipped,2024-03-29 11:33:31,Shipped
,990,,,Shipped,2024-03-29 11:33:31,Shipped
,991,,,Delivered,2024-04-16 16:57:34,Delivered
,992,,,Shipped,2024-10-02 00:18:33,Shipped
,993,,,In Transit,2024-10-08 06:02:41,In Transit
,994,,,Delivered,2024-11-30 00:01:02,Delivered
,994,,,Delivered,2024-11-30 00:01:02,Delivered
,994,,,Delivered,2024-11-30 00:01:02,Delivered
,995,,,Shipped,2024-02-04 21:00:29,Shipped
,996,,,In Transit,2024-06-15 19:33:09,In Transit
,996,,,In Transit,2024-06-15 19:33:09,In Transit
,996,,,In Transit,2024-06-15 19:33:09,In Transit
,997,,,In Transit,2024-12-04 22:01:12,In Transit
,998,,,Shipped,2024-12-15 17:33:13,Shipped
,999,,,Shipped,2024-08-15 04:36:45,Shipped
,1000,,,Delivered,2024-06-21 16:31:40,Delivered
,1000,,,Delivered,2024-06-21 16:31:40,Delivered
,1000,,,Delivered,2024-06-21 16:31:40,Delivered
,1996,,,In Transit,2024-07-20 12:03:35,In Transit
,1997,,,Delivered,2024-07-17 02:21:35,Delivered
,1998,,,Delivered,2024-08-09 05:22:35,Delivered
,1999,,,Delivered,2024-07-11 21:47:35,Delivered
,2000,,,Delivered,2024-07-17 22:07:35,Delivered
,2001,,,Delivered,2024-08-01 04:30:35,Delivered
,2002,,,Delivered,2024-07-11 21:22:35,Delivered
,2003,,,Delivered,2024-07-29 19:08:35,Delivered
,2004,,,In Transit,2024-07-22 07:05:35,In Transit
,2005,,,Delivered,2024-07-14 11:14:35,Delivered
,2006,,,Shipped,2024-08-01 06:05:35,Shipped
,2007,,,Shipped,2024-07-23 14:07:35,Shipped
,2008,,,Shipped,2024-07-19 15:35:35,Shipped
,2009,,,In Transit,2024-08-06 22:42:35,In Transit
,2010,,,In Transit,2024-07-24 01:05:35,In Transit
,2011,,,In Transit,2024-07-19 00:16:35,In Transit
,2012,,,In Transit,2024-07-13 05:55:35,In Transit
,2013,,,Delivered,2024-07-28 00:49:35,Delivered
,2014,,,In Transit,2024-08-04 20:12:35,In Transit
,2015,,,In Transit,2024-07-23 15:55:35,In Transit
,2016,,,Shipped,2024-07-12 18:39:35,Shipped
,2017,,,Shipped,2024-07-29 01:47:35,Shipped
,2018,,,Delivered,2024-07-22 08:01:35,Delivered
,2019,,,Shipped,2024-08-04 01:09:35,Shipped
,2020,,,In Transit,2024-07-22 19:36:35,In Transit
,2021,,,Delivered,2024-07-31 15:49:35,Delivered
,2022,,,Shipped,2024-08-06 08:32:35,Shipped
,2023,,,Shipped,2024-07-13 00:04:35,Shipped
,2024,,,In Transit,2024-08-01 18:21:35,In Transit
,2025,,,In Transit,2024-07-18 10:33:35,In Transit
,2026,,,Shipped,2024-07-31 21:36:35,Shipped
,2027,,,In Transit,2024-07-19 08:00:35,In Transit
,2028,,,In Transit,2024-08-09 03:12:35,In Transit
,2029,,,Shipped,2024-07-23 08:02:35,Shipped
,2030,,,Shipped,2024-07-20 07:41:35,Shipped
,2031,,,In Transit,2024-07-16 19:10:35,In Transit
,2032,,,In Transit,2024-08-03 05:03:35,In Transit
,2033,,,In Transit,2024-08-06 20:56:35,In Transit
,2034,,,Delivered,2024-07-12 14:30:35,Delivered
,2035,,,In Transit,2024-07-30 07:17:35,In Transit
,2036,,,Shipped,2024-07-15 07:48:35,Shipped
,2037,,,Shipped,2024-07-13 23:32:35,Shipped
,2038,,,Shipped,2024-07-12 08:48:35,Shipped
,2039,,,Shipped,2024-07-22 06:26:35,Shipped
,2040,,,In Transit,2024-07-30 03:18:35,In Transit
,2041,,,In Transit,2024-07-20 07:15:35,In Transit
,2042,,,Shipped,2024-08-09 21:46:35,Shipped
,2043,,,In Transit,2024-08-04 18:29:35,In Transit
,2044,,,Delivered,2024-07-15 10:47:35,Delivered
,2045,,,Shipped,2024-07-24 19:32:35,Shipped
,2046,,,In Transit,2024-07-16 07:05:35,In Transit
,2047,,,Delivered,2024-07-22 16:53:35,Delivered
,2048,,,Delivered,2024-07-15 18:46:35,Delivered
,2049,,,Shipped,2024-07-20 09:08:35,Shipped
,2050,,,Delivered,2024-07-13 00:46:35,Delivered
,2051,,,In Transit,2024-07-18 08:51:35,In Transit
,2052,,,Delivered,2024-08-02 15:46:35,Delivered
,2053,,,Delivered,2024-08-10 23:51:35,Delivered
,2054,,,In Transit,2024-08-09 21:49:35,In Transit
,2055,,,Delivered,2024-07-23 16:34:35,Delivered
,2056,,,In Transit,2024-07-28 11:54:35,In Transit
,2057,,,Delivered,2024-08-11 03:53:35,Delivered
,2058,,,In Transit,2024-07-31 04:11:35,In Transit
,2059,,,Delivered,2024-08-09 20:19:35,Delivered
,2060,,,Delivered,2024-08-08 02:07:35,Delivered
,2061,,,In Transit,2024-08-01 13:26:35,In Transit
,2062,,,Shipped,2024-07-31 00:50:35,Shipped
,2063,,,In Transit,2024-07-15 17:41:35,In Transit
,2064,,,Shipped,2024-08-03 06:22:35,Shipped
,2065,,,Delivered,2024-08-08 22:01:35,Delivered
,2066,,,Delivered,2024-07-28 06:04:35,Delivered
,2067,,,In Transit,2024-07-15 12:36:35,In Transit
,2068,,,Delivered,2024-07-27 04:55:35,Delivered
,2069,,,In Transit,2024-07-17 10:37:35,In Transit
,2070,,,Delivered,2024-08-08 07:33:35,Delivered
,2071,,,Shipped,2024-07-25 11:10:35,Shipped
,2072,,,Delivered,2024-08-09 18:35:35,Delivered
,2073,,,Delivered,2024-07-13 00:59:35,Delivered
,2074,,,Delivered,2024-07-19 08:20:35,Delivered
,2075,,,Shipped,2024-07-27 11:18:35,Shipped
,2076,,,In Transit,2024-08-08 15:35:35,In Transit
,2077,,,In Transit,2024-08-02 22:05:35,In Transit
,2078,,,Shipped,2024-08-11 09:15:35,Shipped
,2079,,,In Transit,2024-07-26 03:28:35,In Transit
,2080,,,Delivered,2024-07-27 16:09:35,Delivered
,2081,,,Shipped,2024-08-10 11:20:35,Shipped
,2082,,,Delivered,2024-07-17 00:33:35,Delivered
,2083,,,In Transit,2024-07-12 01:36:35,In Transit
,2084,,,Shipped,2024-08-03 06:36:35,Shipped
,2085,,,Delivered,2024-08-05 21:55:35,Delivered
,2086,,,Delivered,2024-07-29 05:08:35,Delivered
,2087,,,In Transit,2024-07-30 05:01:35,In Transit
,2088,,,Shipped,2024-07-13 17:22:35,Shipped
,2089,,,In Transit,2024-07-14 15:59:35,In Transit
,2090,,,Delivered,2024-08-01 04:58:35,Delivered
,2091,,,In Transit,2024-07-19 04:00:35,In Transit
,2092,,,Delivered,2024-07-12 07:00:35,Delivered
,2093,,,In Transit,2024-07-13 16:43:35,In Transit
,2094,,,Delivered,2024-07-28 10:01:35,Delivered
,2095,,,Shipped,2024-08-08 06:14:35,Shipped
,2096,,,In Transit,2024-08-04 15:15:35,In Transit
,2097,,,Delivered,2024-07-29 04:46:35,Delivered
,2098,,,Delivered,2024-07-30 18:16:35,Delivered
,2099,,,Delivered,2024-07-15 13:56:35,Delivered
