BehaviorID,CustomerID,ProductID,Timestamp,ClickSource,PageModule,ActionType,DwellTimeSeconds,DwellTimeCategory
1991,2660,5370,2024-07-23 15:06:35.396632,sale,comments,purchase,224,t5
1992,4933,640,2024-07-23 06:36:35.396632,home,specification,purchase,286,t5
1993,509,6055,2024-08-09 20:18:35.396632,cart,,view,57,t3
1994,4482,191,2024-07-27 11:41:35.397621,home,specification,view,23,t2
1995,889,6215,2024-07-17 21:12:35.397621,cart,bottom,add_to_cart,115,t4
1996,3034,9166,2024-08-02 04:30:35.397621,category,comments,add_to_cart,174,t5
1997,4969,9334,2024-07-27 18:36:35.397621,search,specification,add_to_cart,82,t4
1998,4362,114,2024-07-29 06:00:35.397621,cart,comments,view,78,t4
1999,213,3898,2024-08-05 17:14:35.397621,category,,purchase,155,t5
2000,2833,4747,2024-08-10 13:16:35.397621,search,specification,add_to_cart,278,t5
2001,4803,2969,2024-08-09 12:09:35.397621,search,bottom,purchase,54,t3
2002,2801,8425,2024-08-01 07:47:35.397621,home,specification,add_to_cart,237,t5
2003,302,4495,2024-07-15 10:28:35.397621,cart,,view,276,t5
2004,2537,3805,2024-08-01 01:53:35.397621,category,bottom,view,152,t5
2005,3085,8029,2024-07-27 05:06:35.397621,sale,specification,purchase,286,t5
2006,290,850,2024-07-19 20:50:35.397621,category,specification,purchase,75,t4
2007,930,7471,2024-08-03 01:17:35.397621,sale,specification,add_to_cart,249,t5
2008,2774,1116,2024-07-23 01:32:35.397621,category,comments,purchase,10,t2
2009,75,9923,2024-08-10 12:23:35.397621,category,,view,176,t5
2010,1446,2895,2024-07-19 05:11:35.397621,search,comments,view,218,t5
2011,3417,7874,2024-08-07 04:41:35.397621,sale,bottom,purchase,83,t4
2012,3558,5375,2024-08-02 09:34:35.397621,search,,add_to_cart,176,t5
2013,1117,4484,2024-07-23 22:23:35.397621,category,comments,add_to_cart,151,t5
2014,3688,7318,2024-07-30 16:45:35.397621,search,comments,add_to_cart,170,t5
2015,22,4428,2024-07-29 04:15:35.397621,search,,purchase,262,t5
2016,2599,1659,2024-08-03 00:32:35.397621,search,comments,view,253,t5
2017,3369,6995,2024-08-11 01:50:35.397621,cart,comments,add_to_cart,68,t4
2018,1317,4966,2024-08-07 00:10:35.397621,category,comments,add_to_cart,286,t5
2019,4080,8790,2024-08-01 04:30:35.397621,category,comments,purchase,206,t5
2020,3432,7596,2024-07-14 07:58:35.397621,sale,specification,view,125,t5
2021,1520,2207,2024-07-29 10:35:35.397621,home,specification,add_to_cart,131,t5
2022,3820,1006,2024-07-25 15:51:35.397621,home,specification,view,110,t4
2023,927,2102,2024-07-12 09:00:35.397621,category,comments,purchase,293,t5
2024,823,8226,2024-08-01 20:23:35.397621,search,,view,289,t5
2025,2262,2311,2024-08-07 09:25:35.397621,sale,comments,purchase,189,t5
2026,1444,133,2024-07-13 08:35:35.397621,sale,specification,purchase,292,t5
2027,2123,139,2024-07-16 00:45:35.397621,search,comments,view,231,t5
2028,2814,7789,2024-07-25 02:57:35.397621,home,bottom,purchase,51,t3
2029,4985,7376,2024-07-24 03:18:35.397621,search,,purchase,100,t4
2030,1794,9018,2024-07-28 00:47:35.397621,category,specification,view,129,t5
2031,1424,8445,2024-07-21 21:29:35.397621,category,,view,221,t5
2032,2578,5961,2024-07-26 21:45:35.397621,category,specification,view,174,t5
2033,955,3869,2024-07-29 01:33:35.397621,cart,,add_to_cart,263,t5
2034,1551,7050,2024-08-11 07:27:35.397621,category,,add_to_cart,16,t2
2035,4570,374,2024-07-21 15:56:35.397621,home,,view,78,t4
2036,1623,2748,2024-07-29 14:48:35.397621,category,specification,view,252,t5
2037,3662,1316,2024-07-30 05:17:35.397621,sale,comments,add_to_cart,257,t5
2038,1154,5222,2024-08-07 21:06:35.397621,sale,bottom,view,130,t5
2039,3774,7931,2024-07-20 11:56:35.397621,home,specification,add_to_cart,84,t4
2040,690,6132,2024-08-02 23:34:35.397621,sale,bottom,add_to_cart,83,t4
2041,332,8929,2024-07-12 11:40:35.397621,cart,specification,add_to_cart,122,t5
2042,2901,3725,2024-07-31 17:39:35.397621,cart,specification,view,288,t5
2043,3547,7730,2024-08-05 08:25:35.397621,sale,bottom,add_to_cart,274,t5
2044,4704,268,2024-08-04 11:17:35.397621,category,bottom,add_to_cart,35,t3
2045,3936,1380,2024-08-10 08:12:35.397621,home,,view,145,t5
2046,2033,8923,2024-07-21 13:51:35.397621,search,specification,add_to_cart,159,t5
2047,4183,6453,2024-08-08 02:54:35.397621,category,,add_to_cart,258,t5
2048,3074,9953,2024-07-18 12:44:35.398646,cart,,add_to_cart,266,t5
2049,177,3576,2024-07-16 02:20:35.398646,cart,specification,add_to_cart,141,t5
2050,3493,4753,2024-08-09 13:48:35.398646,cart,specification,purchase,239,t5
2051,538,4643,2024-08-05 13:06:35.398646,home,specification,add_to_cart,231,t5
2052,152,7843,2024-07-17 23:27:35.398646,cart,specification,purchase,281,t5
2053,2972,700,2024-07-23 07:15:35.398646,category,bottom,add_to_cart,257,t5
2054,2245,9281,2024-08-08 14:01:35.398646,home,specification,add_to_cart,41,t3
2055,1763,3362,2024-07-17 20:15:35.398646,cart,,view,14,t2
2056,1982,3205,2024-07-19 01:02:35.398646,sale,comments,add_to_cart,51,t3
2057,2826,8412,2024-08-10 16:21:35.398646,home,,add_to_cart,94,t4
2058,2946,8540,2024-07-25 05:53:35.398646,sale,specification,add_to_cart,208,t5
2059,1051,9904,2024-07-14 01:58:35.398646,cart,comments,add_to_cart,176,t5
2060,2537,1415,2024-08-01 13:36:35.398646,cart,specification,add_to_cart,72,t4
2061,4566,1153,2024-07-15 19:05:35.398646,cart,specification,purchase,25,t3
2062,2606,5914,2024-08-03 06:54:35.398646,cart,specification,view,44,t3
2063,4536,9680,2024-08-06 01:33:35.398646,cart,bottom,purchase,83,t4
2064,567,4750,2024-07-24 14:29:35.398646,category,bottom,add_to_cart,58,t3
2065,4685,6726,2024-08-02 10:09:35.398646,home,specification,view,27,t3
2066,4321,7664,2024-08-05 06:36:35.398646,home,comments,view,101,t4
2067,3418,4658,2024-07-20 17:13:35.398646,search,bottom,add_to_cart,118,t4
2068,4301,6719,2024-07-16 01:28:35.398646,category,comments,add_to_cart,225,t5
2069,2789,9828,2024-07-21 08:41:35.398646,cart,bottom,purchase,41,t3
2070,1454,9633,2024-08-06 18:09:35.398646,category,,view,287,t5
2071,1851,6898,2024-07-22 02:49:35.398646,home,bottom,view,185,t5
2072,3298,5654,2024-07-29 08:33:35.398646,cart,,view,245,t5
2073,4024,8022,2024-08-11 12:38:35.398646,category,comments,view,85,t4
2074,1529,219,2024-08-05 12:50:35.398646,cart,specification,add_to_cart,18,t2
2075,4856,6436,2024-07-13 13:39:35.398646,category,specification,add_to_cart,139,t5
2076,342,7974,2024-08-07 08:37:35.398646,sale,specification,add_to_cart,269,t5
2077,2359,7785,2024-08-01 06:02:35.398646,cart,,view,7,t1
2078,923,4633,2024-08-04 21:52:35.398646,sale,,add_to_cart,165,t5
2079,2357,4266,2024-07-12 15:25:35.398646,home,comments,view,164,t5
2080,415,3040,2024-07-27 02:36:35.398646,sale,comments,view,94,t4
2081,4096,8457,2024-07-28 09:22:35.398646,home,specification,view,205,t5
2082,3082,1896,2024-08-10 19:02:35.398646,category,bottom,add_to_cart,276,t5
2083,49,5474,2024-07-25 19:41:35.398646,search,specification,purchase,167,t5
2084,4178,7236,2024-07-29 21:15:35.398646,sale,specification,add_to_cart,103,t4
2085,1581,2809,2024-08-11 09:10:35.399594,home,,view,78,t4
2086,2193,5649,2024-08-11 14:50:35.399594,category,comments,view,184,t5
2087,3998,598,2024-07-19 01:27:35.399594,sale,bottom,add_to_cart,229,t5
2088,7,1191,2024-07-13 04:16:35.399594,home,,purchase,179,t5
2089,4347,3762,2024-08-02 00:00:35.399594,home,comments,add_to_cart,234,t5
2090,259,3246,2024-07-21 21:53:35.399594,sale,bottom,add_to_cart,233,t5
2091,2452,589,2024-08-10 13:55:35.399594,cart,bottom,add_to_cart,291,t5
2092,617,3046,2024-07-19 12:06:35.399594,sale,specification,add_to_cart,189,t5
2093,1138,989,2024-07-15 11:46:35.399594,cart,,view,84,t4
2094,582,1394,2024-07-26 21:02:35.399594,home,specification,add_to_cart,233,t5
2095,4925,8743,2024-07-20 03:11:35.399594,home,specification,view,14,t2
2096,4456,8899,2024-08-06 16:50:35.399594,search,,view,159,t5
2097,1591,3210,2024-07-17 16:58:35.399594,home,,purchase,94,t4
2098,764,6190,2024-07-15 02:13:35.399594,sale,specification,view,35,t3
2099,3054,1146,2024-07-24 16:46:35.399594,category,comments,add_to_cart,145,t5
2100,4864,767,2024-07-15 12:10:35.399594,search,,purchase,123,t5
2101,2534,6690,2024-08-10 16:22:35.399594,category,comments,add_to_cart,35,t3
2102,3783,5316,2024-08-11 16:54:35.399594,category,bottom,view,74,t4
2103,1599,8302,2024-08-03 06:16:35.399594,search,bottom,view,250,t5
2104,4676,1866,2024-08-03 12:19:35.399594,search,comments,purchase,294,t5
2105,3797,991,2024-08-11 07:49:35.399594,category,comments,view,107,t4
2106,1460,8368,2024-07-29 21:37:35.399594,cart,comments,purchase,74,t4
2107,4555,6792,2024-07-22 19:02:35.399594,sale,comments,add_to_cart,233,t5
2108,3169,6551,2024-08-11 07:43:35.399594,home,specification,purchase,256,t5
2109,4559,1570,2024-08-05 20:22:35.399594,category,specification,add_to_cart,104,t4
2110,4421,214,2024-07-27 18:26:35.399594,category,bottom,add_to_cart,279,t5
2111,666,5129,2024-07-20 00:48:35.399594,category,comments,view,189,t5
2112,1945,6143,2024-08-02 02:58:35.399594,cart,specification,add_to_cart,298,t5
2113,812,8660,2024-08-05 01:01:35.399594,home,,view,213,t5
2114,2948,6302,2024-07-24 19:18:35.399594,cart,comments,add_to_cart,151,t5
2115,1145,7355,2024-07-14 12:18:35.399594,cart,specification,view,153,t5
2116,1129,3480,2024-07-30 17:06:35.399594,home,,view,297,t5
2117,1737,7489,2024-07-14 10:43:35.399594,cart,bottom,add_to_cart,62,t4
2118,4781,1644,2024-08-02 16:14:35.399594,search,,add_to_cart,15,t2
2119,4287,6039,2024-07-16 04:34:35.399594,home,bottom,view,194,t5
2120,3698,1255,2024-08-08 01:29:35.399594,search,bottom,view,208,t5
2121,4120,2857,2024-07-15 02:11:35.399594,cart,comments,purchase,154,t5
2122,3448,2824,2024-08-06 06:01:35.399594,home,bottom,purchase,247,t5
2123,3051,6328,2024-07-26 17:40:35.399594,category,bottom,add_to_cart,299,t5
2124,2338,6499,2024-07-24 22:08:35.399594,category,comments,purchase,256,t5
2125,3328,1101,2024-07-21 12:01:35.399594,home,comments,purchase,98,t4
2126,3279,311,2024-08-10 08:34:35.399594,home,specification,purchase,300,t5
2127,4570,9857,2024-07-29 13:40:35.399594,sale,bottom,purchase,197,t5
2128,4086,4370,2024-07-26 18:18:35.399594,category,,add_to_cart,61,t4
2129,1750,617,2024-07-16 19:42:35.399594,search,bottom,view,43,t3
2130,3407,1571,2024-08-04 09:49:35.399594,search,,add_to_cart,95,t4
2131,10,6496,2024-08-04 18:59:35.399594,cart,specification,view,87,t4
2132,3694,9612,2024-07-13 11:03:35.399594,category,specification,add_to_cart,280,t5
2133,2068,3313,2024-07-20 05:28:35.399594,category,,purchase,164,t5
2134,2702,3327,2024-07-13 16:33:35.399594,search,bottom,purchase,227,t5
2135,2297,4270,2024-08-05 01:14:35.399594,home,bottom,purchase,94,t4
2136,1992,6286,2024-08-09 18:07:35.399594,home,bottom,purchase,274,t5
2137,708,827,2024-08-06 08:42:35.399594,home,,purchase,257,t5
2138,1777,6677,2024-07-20 08:16:35.399594,category,comments,view,268,t5
2139,3625,158,2024-07-20 18:56:35.399594,category,,purchase,136,t5
2140,2635,9800,2024-07-16 02:25:35.399594,search,bottom,view,223,t5
2141,1912,4770,2024-08-06 02:01:35.399594,sale,,view,87,t4
2142,2474,1066,2024-07-19 05:42:35.399594,sale,comments,view,103,t4
2143,2593,788,2024-07-13 17:22:35.399594,search,bottom,purchase,259,t5
2144,3588,5688,2024-07-23 06:32:35.399594,cart,,add_to_cart,87,t4
2145,1747,6775,2024-08-09 23:28:35.399594,sale,comments,purchase,70,t4
2146,2786,3159,2024-07-25 02:12:35.399594,home,comments,purchase,213,t5
2147,2446,9115,2024-07-23 08:28:35.399594,cart,comments,purchase,218,t5
2148,2844,9847,2024-07-23 00:15:35.399594,sale,comments,view,154,t5
2149,526,279,2024-07-21 18:51:35.399594,search,bottom,purchase,255,t5
2150,2260,812,2024-08-06 16:12:35.399594,search,,add_to_cart,265,t5
2151,2106,9652,2024-08-07 10:57:35.399594,sale,specification,purchase,15,t2
2152,2557,9166,2024-08-03 07:03:35.399594,sale,specification,add_to_cart,97,t4
2153,4797,8001,2024-08-08 12:14:35.399594,cart,comments,add_to_cart,245,t5
2154,250,4356,2024-07-13 21:28:35.399594,home,specification,add_to_cart,43,t3
2155,3687,6586,2024-07-30 05:23:35.399594,category,,purchase,136,t5
2156,2184,4657,2024-07-19 16:41:35.399594,cart,specification,purchase,18,t2
2157,2095,2919,2024-07-23 01:03:35.399594,category,bottom,view,215,t5
2158,2826,5639,2024-08-11 15:24:35.399594,sale,bottom,view,116,t4
2159,4544,3070,2024-07-24 23:07:35.399594,category,comments,add_to_cart,153,t5
2160,3695,4996,2024-08-11 00:42:35.399594,search,bottom,add_to_cart,205,t5
2161,2160,5639,2024-08-04 04:38:35.399594,home,,purchase,277,t5
2162,3223,5606,2024-08-10 00:37:35.399594,search,bottom,add_to_cart,243,t5
2163,160,7671,2024-07-16 08:33:35.399594,category,comments,view,68,t4
2164,1151,7885,2024-07-25 11:07:35.399594,search,comments,view,53,t3
2165,972,1248,2024-08-01 01:51:35.399594,category,,add_to_cart,182,t5
2166,3889,8148,2024-07-30 19:48:35.399594,home,comments,purchase,248,t5
2167,172,5271,2024-07-22 10:59:35.399594,home,,view,72,t4
2168,1101,2067,2024-08-03 08:32:35.399594,search,specification,add_to_cart,59,t3
2169,2963,9927,2024-07-17 15:15:35.399594,category,comments,view,89,t4
2170,2651,8277,2024-08-06 08:53:35.399594,category,comments,purchase,261,t5
2171,1949,4906,2024-07-31 12:27:35.399594,category,bottom,view,94,t4
2172,2676,9707,2024-07-24 19:25:35.399594,category,bottom,purchase,117,t4
2173,3745,3450,2024-08-05 11:04:35.400627,search,,add_to_cart,40,t3
2174,467,1107,2024-08-10 06:27:35.400627,sale,bottom,view,105,t4
2175,2799,384,2024-07-21 22:30:35.400627,search,comments,add_to_cart,153,t5
2176,4214,6380,2024-07-29 08:11:35.400627,cart,comments,add_to_cart,60,t3
2177,3879,5352,2024-07-27 13:10:35.400627,home,comments,view,249,t5
2178,739,1775,2024-07-20 15:47:35.400627,search,comments,view,47,t3
2179,1423,2831,2024-07-23 23:21:35.400627,search,comments,add_to_cart,24,t2
2180,250,2891,2024-07-26 02:18:35.400627,home,,add_to_cart,62,t4
2181,1117,5014,2024-07-17 23:47:35.400627,cart,bottom,purchase,65,t4
2182,18,5370,2024-07-25 21:04:35.400627,search,comments,add_to_cart,119,t4
2183,4083,51,2024-08-02 14:49:35.400627,cart,comments,add_to_cart,134,t5
2184,3653,3334,2024-07-31 13:23:35.400627,search,specification,view,269,t5
2185,3925,3279,2024-07-15 07:25:35.400627,search,bottom,add_to_cart,279,t5
2186,1638,5181,2024-08-03 10:53:35.400627,category,specification,add_to_cart,223,t5
2187,3072,5247,2024-08-09 19:42:35.400627,home,specification,add_to_cart,246,t5
2188,1728,8127,2024-07-27 20:37:35.400627,sale,bottom,purchase,274,t5
2189,2736,965,2024-07-15 14:28:35.400627,sale,bottom,add_to_cart,77,t4
2190,256,9535,2024-08-11 11:32:35.400627,search,specification,purchase,256,t5
2191,936,4928,2024-07-11 17:42:35.400627,category,comments,purchase,199,t5
2192,2723,3368,2024-07-26 14:34:35.400627,search,bottom,purchase,10,t2
2193,273,5702,2024-07-21 12:31:35.400627,home,bottom,view,249,t5
2194,1070,9285,2024-07-17 05:37:35.400627,cart,comments,purchase,245,t5
2195,2127,657,2024-07-20 14:13:35.400627,cart,comments,add_to_cart,178,t5
2196,4112,7550,2024-07-22 05:04:35.400627,home,comments,purchase,35,t3
2197,3496,5669,2024-07-25 14:17:35.400627,sale,specification,purchase,67,t4
2198,1178,1115,2024-07-16 16:44:35.400627,cart,bottom,purchase,127,t5
2199,4818,449,2024-07-31 03:36:35.400627,category,comments,view,294,t5
2200,3618,5009,2024-07-14 08:38:35.400627,home,bottom,view,66,t4
2201,2788,8290,2024-08-06 11:19:35.400627,cart,bottom,add_to_cart,282,t5
2202,3345,9589,2024-08-01 16:53:35.400627,sale,specification,purchase,7,t1
2203,4475,281,2024-07-16 13:31:35.400627,cart,specification,add_to_cart,12,t2
2204,4672,3398,2024-07-24 07:06:35.400627,cart,bottom,add_to_cart,125,t5
2205,2092,9451,2024-08-02 07:02:35.400627,sale,bottom,view,170,t5
2206,1869,1141,2024-07-14 11:36:35.400627,sale,comments,view,184,t5
2207,511,7529,2024-07-13 17:21:35.400627,search,,purchase,136,t5
2208,3011,9007,2024-07-16 01:21:35.400627,sale,specification,view,40,t3
2209,3997,5337,2024-08-08 18:13:35.400627,cart,,add_to_cart,5,t1
2210,741,1099,2024-07-16 04:22:35.400627,category,,view,123,t5
2211,3673,5550,2024-07-12 09:19:35.400627,sale,comments,add_to_cart,109,t4
2212,3332,3981,2024-08-08 11:44:35.400627,home,comments,purchase,273,t5
2213,300,9464,2024-07-22 06:50:35.400627,search,bottom,view,128,t5
2214,3306,3126,2024-08-05 16:36:35.400627,category,specification,add_to_cart,285,t5
2215,2730,6471,2024-08-05 16:21:35.400627,sale,comments,purchase,175,t5
2216,613,884,2024-08-10 01:06:35.400627,sale,comments,add_to_cart,237,t5
2217,494,5933,2024-07-18 17:00:35.400627,search,,view,134,t5
2218,1560,58,2024-08-11 00:31:35.400627,category,bottom,add_to_cart,73,t4
2219,4491,6693,2024-07-21 12:21:35.400627,category,,add_to_cart,182,t5
2220,1531,4317,2024-07-14 08:49:35.400627,cart,bottom,view,184,t5
2221,3416,2599,2024-07-29 17:35:35.400627,category,comments,purchase,83,t4
2222,2510,240,2024-07-21 00:25:35.400627,cart,,view,24,t2
2223,1158,5949,2024-07-22 05:31:35.400627,search,specification,purchase,198,t5
2224,4158,9573,2024-07-30 09:10:35.400627,home,comments,purchase,211,t5
2225,1189,9923,2024-07-28 07:54:35.400627,home,comments,purchase,233,t5
2226,2831,8877,2024-07-26 19:27:35.400627,category,,view,29,t3
2227,2868,2631,2024-07-19 14:37:35.400627,home,comments,purchase,44,t3
2228,1819,7926,2024-08-11 06:57:35.400627,category,bottom,purchase,205,t5
2229,1261,7593,2024-07-19 21:30:35.400627,cart,comments,view,196,t5
2230,2812,3371,2024-07-25 12:52:35.400627,home,comments,view,130,t5
2231,4544,7848,2024-08-06 06:31:35.400627,home,specification,add_to_cart,17,t2
2232,4084,949,2024-07-14 04:25:35.400627,cart,,purchase,159,t5
2233,1863,8753,2024-07-30 21:39:35.400627,search,bottom,add_to_cart,79,t4
2234,4031,6070,2024-08-02 17:13:35.400627,search,specification,purchase,158,t5
2235,4320,3448,2024-08-04 16:34:35.400627,category,bottom,add_to_cart,119,t4
2236,3221,6345,2024-07-15 16:03:35.400627,home,comments,purchase,123,t5
2237,989,2677,2024-07-23 10:11:35.400627,category,bottom,view,44,t3
2238,2768,4177,2024-08-05 05:45:35.400627,home,,view,292,t5
2239,3261,6779,2024-07-22 00:05:35.400627,search,,add_to_cart,119,t4
2240,808,5565,2024-07-14 07:29:35.400627,home,,view,258,t5
2241,337,2668,2024-08-10 10:31:35.400627,search,specification,purchase,202,t5
2242,2908,5985,2024-07-14 10:26:35.400627,sale,,view,266,t5
2243,1496,6414,2024-08-10 02:15:35.400627,home,specification,add_to_cart,37,t3
2244,2121,6882,2024-08-07 08:22:35.400627,sale,comments,view,71,t4
2245,960,6698,2024-07-20 17:29:35.400627,category,bottom,view,92,t4
2246,4240,9956,2024-07-16 22:07:35.400627,sale,comments,add_to_cart,221,t5
2247,1670,3542,2024-08-06 14:17:35.400627,search,,purchase,173,t5
2248,2273,3971,2024-08-02 12:05:35.400627,sale,specification,add_to_cart,56,t3
2249,3865,7554,2024-08-03 06:23:35.400627,sale,bottom,add_to_cart,15,t2
2250,3838,5675,2024-08-10 09:29:35.400627,sale,,view,239,t5
2251,1033,1797,2024-07-15 21:28:35.400627,cart,comments,purchase,32,t3
2252,4331,5038,2024-07-25 01:50:35.400627,search,,add_to_cart,3,t1
2253,3194,2820,2024-08-07 00:50:35.400627,sale,comments,add_to_cart,162,t5
2254,2452,5027,2024-07-29 11:41:35.400627,category,comments,purchase,85,t4
2255,4490,4874,2024-07-17 09:08:35.400627,home,,add_to_cart,217,t5
2256,4997,1949,2024-07-20 16:52:35.400627,category,comments,purchase,70,t4
2257,330,4926,2024-07-13 05:45:35.400627,home,bottom,view,201,t5
2258,3281,4014,2024-07-24 17:19:35.400627,search,bottom,add_to_cart,142,t5
2259,209,6663,2024-08-09 04:00:35.400627,home,,purchase,185,t5
2260,4188,1432,2024-08-03 20:25:35.400627,search,comments,view,3,t1
